camera,frame,timestamp,obj_id,class,x_center,y_center,in_alert_zone
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,95,3.44,8,person,648,887,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,96,3.47,2,person,511,909,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,96,3.47,5,person,403,741,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,96,3.47,8,person,644,891,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,97,3.51,2,person,510,911,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,97,3.51,5,person,404,740,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,97,3.51,8,person,643,892,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,98,3.55,2,person,508,911,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,98,3.55,5,person,404,740,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,98,3.55,8,person,642,891,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,99,3.58,2,person,507,912,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,99,3.58,5,person,404,739,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,99,3.58,8,person,642,892,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,100,3.62,2,person,505,910,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,100,3.62,5,person,404,739,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,100,3.62,8,person,640,892,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,101,3.65,2,person,503,907,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,101,3.65,5,person,404,738,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,101,3.65,8,person,638,875,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,102,3.69,2,person,501,904,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,102,3.69,5,person,404,739,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,102,3.69,8,person,638,880,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,103,3.73,2,person,501,902,False
CAMERA_FIN_COULOIR_GAUCHE_ETAGE1,103,3.73,5,person,404,739,False
